iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std
86,0.6678278772093817,0.6847374893616309,0.8069471389294385,0.5621088706666993,0.5085324812459238,0.5156771260371028,0.5042308247144276,0.7666347039440313,0.7452539432489829,4.619995325791398,4.947661373252757,True,0.3276660474613595,pi,0.01547990000108257,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
87,0.7425367522707771,0.7231720003715849,0.9203485825950475,0.7192142392213688,0.9241153161356739,0.5974419068626026,0.5877807868228029,0.5376599156708013,0.9971782227470269,4.361563774946213,4.3349823220010375,True,-0.02658145294517535,pi,0.016636499960441142,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
88,0.85006638144519,0.9710855463912631,0.7357883952479984,0.6757657671512199,0.5680713861770892,0.9825826276913149,0.8147712818160084,0.7151071058093362,0.7533482955952209,4.82834248860126,4.8962504255240455,True,0.06790793692278535,pi,0.01611399999819696,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
89,0.7042918788522677,0.7149008496768807,0.9173307517391229,0.9188728108919181,0.5418476834307089,0.6858091441449379,0.7473118611587481,0.7362526359929361,0.8681059611952147,4.329673179780568,4.550679328496985,True,0.2210061487164169,pi,0.01873370003886521,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
90,0.8002159735532011,0.5701564547205615,0.6304238576734462,0.7182883345080685,0.8331435707927862,0.7210660096247188,0.7640786776315517,0.8720893964608891,0.7083415758645089,5.0125534524848465,5.190141740639589,True,0.17758828815474306,pi,0.016322199953719974,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
91,0.8625887787202533,0.6557443070081259,0.6856057099195785,0.905401283435024,0.6482797144006944,0.6402449607059706,0.5486084507639947,0.852623110841936,0.8186089236590184,5.09943757837757,5.041471422853937,True,-0.05796615552363249,pi,0.0179840000346303,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
92,0.8754175897864075,0.7772768043763485,0.9688024093725345,0.7655067015019413,0.7495217216195613,0.6858014775586572,0.6092430122214079,0.5511125791025353,0.7286883419482357,3.9572354961763048,3.7084323663418255,True,-0.2488031298344791,pi,0.018280599964782596,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
93,0.7586499693894617,0.9772148192500532,0.8725089864931164,0.8580725887464433,0.6586247145334965,0.6821145445259245,0.5853746751050077,0.5401822128639038,0.7569593728566117,4.474013149231341,4.597188798205763,True,0.12317564897442164,pi,0.019341799954418093,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
94,0.529862924589348,0.6372266831594638,0.640665575721407,0.8848380179796222,0.696020858780306,0.9095010902893574,0.5670266421560878,0.6690594572039961,0.7281800424286162,4.484150440585412,4.529217917039605,True,0.04506747645419258,pi,0.02297240000916645,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
95,0.9311446224467587,0.6248901137080083,0.9282060414315787,0.5691238518933346,0.5437754275207511,0.7115433215026505,0.9555001200479326,0.7849920134173451,0.8528024502759447,4.366488564662482,4.537549491318263,True,0.17106092665578088,pi,0.015142599993851036,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
96,0.6261879274870875,0.9013386320146829,0.5537150639185637,0.5787912285407661,0.6321886298444179,0.8412115420057353,0.9695585450877191,0.9406507256094612,0.6160871382831523,4.809109830304198,5.198730463757235,True,0.38962063345303677,pi,0.014805099985096604,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
97,0.713143496110705,0.549679494193319,0.9049678829329935,0.8910042280873123,0.8076817968030933,0.8518419463274154,0.9279426934624426,0.7364510034074294,0.6575574593165783,3.9644432154680906,3.851714080232098,True,-0.11272913523599265,pi,0.01687559997662902,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
98,0.9000862439298976,0.5165686047326485,0.5690785325111121,0.7346939000083257,0.7330049554031295,0.82127713963277,0.997696575182297,0.9695872007805274,0.8352361133842889,5.191371976386338,4.882642987919482,True,-0.30872898846685587,pi,0.05298790003871545,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
99,0.9612509047188369,0.9722879659458905,0.6806593124303021,0.579949670185022,0.7407966101761001,0.7866772108303013,0.8141356971122392,0.9564832571345983,0.5049345342976558,5.239008424024764,5.363628953998276,True,0.12462052997351206,pi,0.0741891999496147,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
100,0.9895984653850205,0.9155101148888718,0.7229552799932015,0.6767815064088596,0.6896818838845453,0.9771488001173917,0.8120794800881841,0.9255850095604263,0.5641389756136888,5.203683142387781,5.521498641883026,True,0.31781549949524446,pi,0.05539719999069348,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
